month,boutique,market,region,location_type,sales_advisor,sales_amount,target_amount,attainment_pct,clienteling_score,return_adjustment,bonus_eligible,estimated_payout,payout_status,exception_flag,exception_reason
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 11,300930.03,314241.31,0.9576,0.283,0.0,Yes,3611.16,Ready,No,Payout ready
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 12,416855.1,395867.68,1.053,0.3125,0.0,Yes,5002.26,Ready,No,Payout ready
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 2,532366.03,443895.6,1.1993,0.3269,7985.49,No,0.0,Review,Yes,Return adjustment review
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 3,397063.6,409473.02,0.9697,0.2679,0.0,Yes,4764.76,Ready,No,Payout ready
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 4,649590.29,604146.62,1.0752,0.18,9743.85,No,0.0,Review,Yes,Return adjustment review
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 5,469236.38,548063.07,0.8562,0.2895,7038.55,No,0.0,Review,Yes,Near threshold review
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 6,236212.81,327674.05,0.7209,0.24,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 7,477160.38,438728.24,1.0876,0.2857,0.0,Yes,5725.92,Ready,No,Payout ready
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 8,430727.65,426318.56,1.0103,0.3182,0.0,Yes,5168.73,Ready,No,Payout ready
2025-02,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 9,476695.29,459372.06,1.0377,0.2955,7150.43,Yes,0.0,Ready,No,Payout ready
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 1,564084.15,648495.82,0.8698,0.3878,8461.26,No,0.0,Review,Yes,Near threshold review
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 10,476974.76,458385.77,1.0406,0.1964,7154.62,Yes,0.0,Ready,No,Payout ready
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 11,305209.12,327802.91,0.9311,0.3469,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 12,430462.18,659886.52,0.6523,0.2857,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 2,538552.31,423260.12,1.2724,0.2963,8078.28,Yes,0.0,Ready,No,Payout ready
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 3,324078.97,389431.64,0.8322,0.3478,4861.18,No,0.0,Review,Yes,Target validation needed
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 4,379104.72,376278.55,1.0075,0.3529,5686.57,No,0.0,Review,Yes,Return adjustment review
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 5,428721.99,537311.56,0.7979,0.3137,6430.83,No,0.0,Review,Yes,Below payout threshold
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 6,558898.29,496130.58,1.1265,0.3448,0.0,Yes,8383.47,Ready,No,Payout ready
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 7,321316.76,361140.42,0.8897,0.3125,4819.75,No,0.0,Review,Yes,Near threshold review
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 8,461319.39,382793.84,1.2051,0.2549,0.0,Yes,6919.79,Ready,No,Payout ready
2025-02,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 9,509225.5,599608.34,0.8493,0.2222,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 1,396129.93,293388.31,1.3502,0.2742,0.0,Yes,5941.95,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 10,439847.26,347254.03,1.2666,0.2241,0.0,Yes,6597.71,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 2,335957.5,382765.18,0.8777,0.2754,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 3,363213.16,411248.53,0.8832,0.2115,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 4,405509.42,349604.3,1.1599,0.2388,0.0,Yes,6082.64,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 5,739280.56,710207.65,1.0409,0.25,0.0,Yes,8871.37,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 6,284551.44,225447.56,1.2622,0.3333,0.0,Yes,4268.27,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 7,548257.13,535727.13,1.0234,0.3182,0.0,Yes,6579.09,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 8,421506.2,386995.93,1.0892,0.2985,0.0,Yes,5058.07,Ready,No,Payout ready
2025-02,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 9,298881.18,298214.94,1.0022,0.3091,0.0,Yes,3586.57,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 1,881794.21,920282.92,0.9582,0.0625,13226.91,No,0.0,Review,Yes,Clienteling score below threshold
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 10,482043.87,502803.24,0.9587,0.2432,7230.66,Yes,0.0,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 11,618593.13,606748.57,1.0195,0.2703,0.0,Yes,7423.12,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 12,639117.57,531221.85,1.2031,0.2941,0.0,Yes,9586.76,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 13,763072.72,730203.55,1.045,0.3667,0.0,Yes,9156.87,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 14,435585.37,410200.75,1.0619,0.303,0.0,Yes,5227.02,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 15,424825.85,374505.84,1.1344,0.4,0.0,Yes,6372.39,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 16,658873.8,632576.88,1.0416,0.1628,9883.11,Yes,0.0,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 17,722290.09,629458.77,1.1475,0.1724,0.0,Yes,10834.35,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 18,573236.83,570271.81,1.0052,0.3462,0.0,Yes,6878.84,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 2,569295.09,550977.42,1.0332,0.36,8539.43,Yes,0.0,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 3,552483.43,576820.06,0.9578,0.3684,0.0,Yes,6629.8,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 4,857556.26,909503.69,0.9429,0.25,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 5,367973.06,315757.91,1.1654,0.25,5519.6,Yes,0.0,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 6,487879.98,630897.02,0.7733,0.3056,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 7,432021.72,336301.11,1.2846,0.3824,0.0,Yes,6480.33,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 8,693815.23,589968.89,1.176,0.4,0.0,Yes,10407.23,Ready,No,Payout ready
2025-02,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 9,492544.76,623929.72,0.7894,0.303,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 1,722351.94,913988.02,0.7903,0.2766,10835.28,No,0.0,Review,Yes,Below payout threshold
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 10,647085.93,578108.47,1.1193,0.3393,9706.29,Yes,0.0,Ready,No,Payout ready
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 11,446660.91,509189.48,0.8772,0.2037,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 12,982852.22,1170710.92,0.8395,0.375,14742.78,No,0.0,Review,Yes,Return adjustment review
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 2,521904.92,442836.44,1.1786,0.3725,0.0,Yes,7828.57,Ready,No,Payout ready
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 3,518991.79,491412.0,1.0561,0.2292,0.0,Yes,6227.9,Ready,No,Payout ready
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 4,514865.63,573606.54,0.8976,0.2727,7722.98,No,0.0,Review,Yes,Near threshold review
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 5,477796.43,506535.33,0.9433,0.375,7166.95,No,0.0,Review,Yes,Near threshold review
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 6,538413.34,446459.72,1.206,0.1875,8076.2,Yes,0.0,Ready,No,Payout ready
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 7,294563.69,313131.27,0.9407,0.3455,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 8,528363.23,535233.26,0.9872,0.2264,7925.45,Yes,0.0,Ready,No,Payout ready
2025-02,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 9,439421.3,505776.22,0.8688,0.375,6591.32,No,0.0,Review,Yes,Near threshold review
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 1,305325.15,350693.65,0.8706,0.371,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 10,394788.85,350861.07,1.1252,0.3409,0.0,Yes,5921.83,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 11,436311.85,400667.35,1.089,0.2951,0.0,Yes,5235.74,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 12,426469.39,424420.85,1.0048,0.375,0.0,Yes,5117.63,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 2,441057.48,351631.95,1.2543,0.3265,0.0,Yes,6615.86,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 3,543691.94,644239.56,0.8439,0.2667,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 4,609283.57,696509.6,0.8748,0.2979,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 5,318313.8,296237.64,1.0745,0.3265,4774.71,Yes,0.0,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 6,428086.09,428389.12,0.9993,0.2368,0.0,Yes,5137.03,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 7,418910.89,565521.86,0.7408,0.3889,6283.66,No,0.0,Review,Yes,Below payout threshold
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 8,493356.35,486693.93,1.0137,0.2609,7400.35,Yes,0.0,Ready,No,Payout ready
2025-02,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 9,489726.44,425971.43,1.1497,0.36,0.0,Yes,7345.9,Ready,No,Payout ready
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 1,410064.84,562439.9,0.7291,0.234,6150.97,No,0.0,Review,Yes,Below payout threshold
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 10,469934.85,481328.72,0.9763,0.2979,7049.02,No,0.0,Review,Yes,Return adjustment review
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 11,478832.43,755589.6,0.6337,0.2353,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 12,388630.52,376894.03,1.0311,0.2,0.0,Yes,4663.57,Ready,No,Payout ready
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 2,411099.14,458681.59,0.8963,0.3529,6166.49,No,0.0,Review,Yes,Return adjustment review
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 3,583278.44,525310.85,1.1103,0.3125,8749.18,Yes,0.0,Ready,No,Payout ready
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 4,501161.05,435193.89,1.1516,0.2667,7517.42,Yes,0.0,Ready,No,Payout ready
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 5,594979.67,711189.17,0.8366,0.2826,8924.7,No,0.0,Review,Yes,Below payout threshold
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 6,480620.36,519067.46,0.9259,0.325,7209.31,No,0.0,Review,Yes,Near threshold review
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 7,502374.22,690320.76,0.7277,0.3455,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 8,580731.92,536499.18,1.0824,0.2222,8710.98,Yes,0.0,Ready,No,Payout ready
2025-02,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 9,713218.65,640275.3,1.1139,0.4348,0.0,Yes,10698.28,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 1,482016.36,428473.76,1.125,0.1562,7230.25,Yes,0.0,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 10,522360.36,478624.48,1.0914,0.3158,7835.41,Yes,0.0,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 11,403632.92,329542.69,1.2248,0.3091,6054.49,Yes,0.0,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 12,324254.17,368003.89,0.8811,0.3261,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 13,577648.05,626251.83,0.9224,0.359,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 14,599953.47,636483.43,0.9426,0.2667,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 2,705874.14,796170.26,0.8866,0.2273,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 3,515096.63,572406.22,0.8999,0.3571,0.0,No,0.0,Review,Yes,Near threshold review
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 4,405350.66,411538.52,0.985,0.3953,0.0,Yes,4864.21,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 5,227324.84,273395.46,0.8315,0.2683,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 6,714341.42,958691.9,0.7451,0.2432,0.0,No,0.0,Review,Yes,Below payout threshold
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 7,423845.37,445807.9,0.9507,0.2439,0.0,Yes,5086.14,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 8,428707.67,325285.93,1.3179,0.15,0.0,Yes,6430.62,Ready,No,Payout ready
2025-02,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 9,297462.3,304979.7,0.9754,0.3684,0.0,Yes,3569.55,Ready,No,Payout ready
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 1,271283.29,202194.89,1.3417,0.2727,0.0,Yes,4069.25,Ready,No,Payout ready
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 10,517817.32,566643.86,0.9138,0.2,7767.26,No,0.0,Review,Yes,Near threshold review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 11,386686.43,307649.3,1.2569,0.119,0.0,No,0.0,Review,Yes,Clienteling score below threshold
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 12,416314.26,565536.42,0.7361,0.4211,0.0,No,0.0,Review,Yes,Below payout threshold
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 13,389447.89,552200.8,0.7053,0.3438,5841.72,No,0.0,Review,Yes,Below payout threshold
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 14,523529.28,560375.71,0.9342,0.3421,0.0,No,0.0,Review,Yes,Near threshold review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 15,621633.99,474659.3,1.3096,0.2333,9324.51,Yes,0.0,Ready,No,Payout ready
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 16,669071.48,560532.18,1.1936,0.2188,0.0,Yes,10036.07,Ready,No,Payout ready
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 17,411246.93,593952.94,0.6924,0.3103,0.0,No,0.0,Review,Yes,Below payout threshold
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 18,570953.48,463295.29,1.2324,0.3125,8564.3,No,0.0,Review,Yes,Return adjustment review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 2,469559.78,497021.48,0.9447,0.375,7043.4,No,0.0,Review,Yes,Near threshold review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 3,465792.0,443245.83,1.0509,0.3333,6986.88,Yes,0.0,Ready,No,Payout ready
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 4,399026.42,471939.15,0.8455,0.2,0.0,No,0.0,Review,Yes,Below payout threshold
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 5,455177.53,485049.46,0.9384,0.2188,0.0,No,0.0,Review,Yes,Near threshold review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 6,368168.19,358359.81,1.0274,0.3333,0.0,Yes,4418.02,Ready,No,Payout ready
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 7,458655.27,536875.19,0.8543,0.2222,0.0,No,0.0,Review,Yes,Near threshold review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 8,467459.15,516083.16,0.9058,0.4194,0.0,No,0.0,Review,Yes,Near threshold review
2025-03,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 9,296505.62,265766.93,1.1157,0.3125,4447.58,Yes,0.0,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 1,535320.11,758204.92,0.706,0.2609,0.0,No,0.0,Review,Yes,Below payout threshold
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 10,271325.34,272222.07,0.9967,0.38,0.0,Yes,3255.9,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 2,312446.1,264281.95,1.1822,0.2,0.0,Yes,4686.69,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 3,535335.51,401763.52,1.3325,0.3889,0.0,Yes,8030.03,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 4,298915.08,276481.41,1.0811,0.3385,0.0,Yes,3586.98,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 5,170880.16,151777.08,1.1259,0.2069,0.0,Yes,2563.2,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 6,176879.77,249393.86,0.7092,0.2429,0.0,No,0.0,Review,Yes,Below payout threshold
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 7,274154.79,217299.91,1.2616,0.2955,0.0,Yes,4112.32,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 8,421748.78,378693.92,1.1137,0.303,0.0,Yes,6326.23,Ready,No,Payout ready
2025-03,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 9,520976.48,415282.99,1.2545,0.339,0.0,Yes,7814.65,Ready,No,Payout ready
2025-03,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 1,324813.36,328606.28,0.9885,0.2791,0.0,Yes,3897.76,Ready,No,Payout ready
2025-03,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 10,265328.49,278576.75,0.9524,0.2692,0.0,Yes,3183.94,Ready,No,Payout ready
2025-03,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 11,445540.97,331760.35,1.343,0.2889,0.0,Yes,6683.11,Ready,No,Payout ready
2025-03,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 12,657936.68,562956.87,1.1687,0.2553,0.0,Yes,9869.05,Ready,No,Payout ready
2025-03,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 2,427079.94,455293.29,0.938,0.25,6406.2,No,0.0,Review,Yes,Near threshold review
2025-03,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 3,574036.6,803965.06,0.714,0.3,0.0,No,0.0,Review,Yes,Below payout threshold
